year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,3,25,15,29,11,144,1616650151.144000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,271,1616650151.271000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,390,1616650151.390000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,510,1616650151.510000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,629,1616650151.629000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,753,1616650151.753000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,879,1616650151.879000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,0,1616650152.000000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,121,1616650152.121000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,245,1616650152.245000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,364,1616650152.364000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,480,1616650152.480000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,599,1616650152.599000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,722,1616650152.722000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,848,1616650152.848000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,12,968,1616650152.968000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,94,1616650153.094000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,210,1616650153.210000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,325,1616650153.325000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,445,1616650153.445000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,565,1616650153.565000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,689,1616650153.689000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,818,1616650153.818000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,13,946,1616650153.946000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,63,1616650154.063000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,187,1616650154.187000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,311,1616650154.311000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,440,1616650154.440000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,563,1616650154.563000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,683,1616650154.683000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,800,1616650154.800000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,14,919,1616650154.919000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,44,1616650155.044000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,171,1616650155.171000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,290,1616650155.290000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,412,1616650155.412000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,529,1616650155.529000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,654,1616650155.654000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,780,1616650155.780000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,15,902,1616650155.902000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,23,1616650156.023000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,141,1616650156.141000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,261,1616650156.261000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,382,1616650156.382000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,500,1616650156.500000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,614,1616650156.614000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,735,1616650156.735000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,860,1616650156.860000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,16,983,1616650156.983000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,104,1616650157.104000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,229,1616650157.229000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,343,1616650157.343000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,466,1616650157.466000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,586,1616650157.586000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,706,1616650157.706000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,830,1616650157.830000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,17,944,1616650157.944000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,65,1616650158.065000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,190,1616650158.190000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,308,1616650158.308000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,422,1616650158.422000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,544,1616650158.544000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,664,1616650158.664000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,18,789,1616650158.789000,0,0,0,0,0,0,0,26,26,26,26,
